slr_id,slr_year,missed_paper_key,missed_title,missed_year,missed_venue,missed_citation_count,missed_rank
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1109/ase51524.2021.9678708,Groot: An Event-graph-based Approach for Root Cause Analysis in Industrial Settings,2021,International Conference on Automated Software Engineering,100,20
doi:10.52589/ajste-o1g0v4go,2025,ss:00025f8caf92b2e737027790b36c82208d9c1ac7,"Circuit Breakers, Discovery, and API Gateways in Microservices",2016,arXiv.org,99,21
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1007/s11227-018-2345-2,Resource optimization of container orchestration: a case study in multi-cloud microservices-based applications,2018,Journal of Supercomputing,97,22
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1109/icsa-c.2019.00041,"Microservices in Industry: Insights into Technologies, Characteristics, and Software Quality",2019,2019 IEEE International Conference on Software Architecture Companion (ICSA-C),94,23
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1109/icsaw.2017.48,Towards Recovering the Software Architecture of Microservice-Based Systems,2017,IEEE International Conference on Software Architecture Workshops,93,24
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1109/ms.2015.11,Microservices,2015,IEEE Software,92,25
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1002/spe.2704,SmartHerd management: A microservices‐based fog computing–assisted IoT platform towards data‐driven smart dairy farming,2019,"Software, Practice & Experience",92,26
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1109/jiot.2018.2792940,Microservices Scheduling Model Over Heterogeneous Cloud-Edge Environments As Support for IoT Applications,2018,IEEE Internet of Things Journal,88,27
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1109/isc2.2018.8656968,A Microservice-enabled Architecture for Smart Surveillance using Blockchain Technology,2018,2018 IEEE International Smart Cities Conference (ISC2),86,28
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1109/infocom.2018.8486300,Load Balancing Across Microservices,2018,IEEE Conference on Computer Communications,85,29
doi:10.52589/ajste-o1g0v4go,2025,doi:10.1145/3485983.3494866,GRAF: a graph neural network based proactive resource allocation framework for SLO-oriented microservices,2021,Conference on Emerging Network Experiment and Technology,83,30
doi:10.14445/22315381/ijett-v70i3p225,2022,ss:0174c967eeea5a0c1e8d389c790242cb07424b80,Building Microservices,2015,,793,1
doi:10.14445/22315381/ijett-v70i3p225,2022,ss:09aaa85c6fe92ec2e894700dc2bab4d481c5b27d,FIRM: An Intelligent Fine-Grained Resource Management Framework for SLO-Oriented Microservices,2020,USENIX Symposium on Operating Systems Design and Implementation,350,2
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1145/3338906.3338961,Latent error prediction and fault localization for microservice applications by learning from system trace logs,2019,ESEC/SIGSOFT FSE,263,3
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/access.2019.2911732,"Container Security: Issues, Challenges, and the Road Ahead",2019,IEEE Access,245,4
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1145/3501297,Anomaly Detection and Failure Root Cause Analysis in (Micro) Service-Based Cloud Applications: A Survey,2021,ACM Computing Surveys,233,5
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/icsaw.2017.11,"Microservice Architectures for Scalability, Agility and Reliability in E-Commerce",2017,IEEE International Conference on Software Architecture Workshops,216,6
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1016/j.jss.2019.01.001,Architecting with microservices: A systematic mapping study,2019,Journal of Systems and Software,207,7
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1007/s10723-017-9419-x,Genetic Algorithm for Multi-Objective Optimization of Container Allocation in Cloud Architecture,2017,Journal of Grid Computing,183,8
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/iwqos52092.2021.9521340,Practical Root Cause Localization for Microservice Systems via Trace Analysis,2021,International Workshop on Quality of Service,161,9
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/mascots.2018.00030,"TeaStore: A Micro-Service Reference Application for Benchmarking, Modeling and Resource Management Research",2018,"IEEE/ACM International Symposium on Modeling, Analysis, and Simulation On Computer and Telecommunication Systems",146,10
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.52202/068431-2259,Root Cause Analysis of Failures in Microservices through Causal Discovery,2022,Neural Information Processing Systems,140,11
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/icdcs.2016.11,Gremlin: Systematic Resilience Testing of Microservices,2016,IEEE International Conference on Distributed Computing Systems,136,12
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/tpds.2021.3128037,Adaptive Resource Efficient Microservice Deployment in Cloud-Edge Continuum,2022,IEEE Transactions on Parallel and Distributed Systems,127,13
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/ms.2017.24,"Microservices in Practice, Part 1: Reality Check and Service Design",2017,IEEE Software,123,14
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1002/cpe.4436,A survey on security issues in services communication of Microservices‐enabled fog applications,2019,Concurrency and Computation,120,15
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/ms.2018.2141035,Using Microservices for Legacy Software Modernization,2018,IEEE Software,114,17
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1016/j.infsof.2021.106600,From Monolithic Systems to Microservices: An Assessment Framework,2019,Information and Software Technology,111,18
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/cloud.2018.00148,Deploying Microservice Based Applications with Kubernetes: Experiments and Lessons Learned,2018,IEEE International Conference on Cloud Computing,102,19
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/ase51524.2021.9678708,Groot: An Event-graph-based Approach for Root Cause Analysis in Industrial Settings,2021,International Conference on Automated Software Engineering,100,20
doi:10.14445/22315381/ijett-v70i3p225,2022,ss:00025f8caf92b2e737027790b36c82208d9c1ac7,"Circuit Breakers, Discovery, and API Gateways in Microservices",2016,arXiv.org,99,21
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1007/s11227-018-2345-2,Resource optimization of container orchestration: a case study in multi-cloud microservices-based applications,2018,Journal of Supercomputing,97,22
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/icsa-c.2019.00041,"Microservices in Industry: Insights into Technologies, Characteristics, and Software Quality",2019,2019 IEEE International Conference on Software Architecture Companion (ICSA-C),94,23
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/icsaw.2017.48,Towards Recovering the Software Architecture of Microservice-Based Systems,2017,IEEE International Conference on Software Architecture Workshops,93,24
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/ms.2015.11,Microservices,2015,IEEE Software,92,25
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1002/spe.2704,SmartHerd management: A microservices‐based fog computing–assisted IoT platform towards data‐driven smart dairy farming,2019,"Software, Practice & Experience",92,26
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/jiot.2018.2792940,Microservices Scheduling Model Over Heterogeneous Cloud-Edge Environments As Support for IoT Applications,2018,IEEE Internet of Things Journal,88,27
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/isc2.2018.8656968,A Microservice-enabled Architecture for Smart Surveillance using Blockchain Technology,2018,2018 IEEE International Smart Cities Conference (ISC2),86,28
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1109/infocom.2018.8486300,Load Balancing Across Microservices,2018,IEEE Conference on Computer Communications,85,29
doi:10.14445/22315381/ijett-v70i3p225,2022,doi:10.1145/3485983.3494866,GRAF: a graph neural network based proactive resource allocation framework for SLO-oriented microservices,2021,Conference on Emerging Network Experiment and Technology,83,30
doi:10.3390/electronics14071397,2025,ss:0174c967eeea5a0c1e8d389c790242cb07424b80,Building Microservices,2015,,793,1
doi:10.3390/electronics14071397,2025,ss:09aaa85c6fe92ec2e894700dc2bab4d481c5b27d,FIRM: An Intelligent Fine-Grained Resource Management Framework for SLO-Oriented Microservices,2020,USENIX Symposium on Operating Systems Design and Implementation,350,2
doi:10.3390/electronics14071397,2025,doi:10.1145/3338906.3338961,Latent error prediction and fault localization for microservice applications by learning from system trace logs,2019,ESEC/SIGSOFT FSE,263,3
doi:10.3390/electronics14071397,2025,doi:10.1109/access.2019.2911732,"Container Security: Issues, Challenges, and the Road Ahead",2019,IEEE Access,245,4
doi:10.3390/electronics14071397,2025,doi:10.1145/3501297,Anomaly Detection and Failure Root Cause Analysis in (Micro) Service-Based Cloud Applications: A Survey,2021,ACM Computing Surveys,233,5
doi:10.3390/electronics14071397,2025,doi:10.1109/icsaw.2017.11,"Microservice Architectures for Scalability, Agility and Reliability in E-Commerce",2017,IEEE International Conference on Software Architecture Workshops,216,6
doi:10.3390/electronics14071397,2025,doi:10.1016/j.jss.2019.01.001,Architecting with microservices: A systematic mapping study,2019,Journal of Systems and Software,207,7
doi:10.3390/electronics14071397,2025,doi:10.1007/s10723-017-9419-x,Genetic Algorithm for Multi-Objective Optimization of Container Allocation in Cloud Architecture,2017,Journal of Grid Computing,183,8
doi:10.3390/electronics14071397,2025,doi:10.1109/iwqos52092.2021.9521340,Practical Root Cause Localization for Microservice Systems via Trace Analysis,2021,International Workshop on Quality of Service,161,9
doi:10.3390/electronics14071397,2025,doi:10.1109/mascots.2018.00030,"TeaStore: A Micro-Service Reference Application for Benchmarking, Modeling and Resource Management Research",2018,"IEEE/ACM International Symposium on Modeling, Analysis, and Simulation On Computer and Telecommunication Systems",146,10
doi:10.3390/electronics14071397,2025,doi:10.52202/068431-2259,Root Cause Analysis of Failures in Microservices through Causal Discovery,2022,Neural Information Processing Systems,140,11
doi:10.3390/electronics14071397,2025,doi:10.1109/icdcs.2016.11,Gremlin: Systematic Resilience Testing of Microservices,2016,IEEE International Conference on Distributed Computing Systems,136,12
doi:10.3390/electronics14071397,2025,doi:10.1109/tpds.2021.3128037,Adaptive Resource Efficient Microservice Deployment in Cloud-Edge Continuum,2022,IEEE Transactions on Parallel and Distributed Systems,127,13
doi:10.3390/electronics14071397,2025,doi:10.1109/ms.2017.24,"Microservices in Practice, Part 1: Reality Check and Service Design",2017,IEEE Software,123,14
doi:10.3390/electronics14071397,2025,doi:10.1002/cpe.4436,A survey on security issues in services communication of Microservices‐enabled fog applications,2019,Concurrency and Computation,120,15
doi:10.3390/electronics14071397,2025,doi:10.1016/j.iot.2023.100784,FedSDM: Federated learning based smart decision making module for ECG data in IoT integrated Edge-Fog-Cloud computing environments,2023,Internet of Things,117,16
doi:10.3390/electronics14071397,2025,doi:10.1109/ms.2018.2141035,Using Microservices for Legacy Software Modernization,2018,IEEE Software,114,17
doi:10.3390/electronics14071397,2025,doi:10.1109/cloud.2018.00148,Deploying Microservice Based Applications with Kubernetes: Experiments and Lessons Learned,2018,IEEE International Conference on Cloud Computing,102,19
doi:10.3390/electronics14071397,2025,doi:10.1109/ase51524.2021.9678708,Groot: An Event-graph-based Approach for Root Cause Analysis in Industrial Settings,2021,International Conference on Automated Software Engineering,100,20
doi:10.3390/electronics14071397,2025,ss:00025f8caf92b2e737027790b36c82208d9c1ac7,"Circuit Breakers, Discovery, and API Gateways in Microservices",2016,arXiv.org,99,21
doi:10.3390/electronics14071397,2025,doi:10.1007/s11227-018-2345-2,Resource optimization of container orchestration: a case study in multi-cloud microservices-based applications,2018,Journal of Supercomputing,97,22
doi:10.3390/electronics14071397,2025,doi:10.1109/icsa-c.2019.00041,"Microservices in Industry: Insights into Technologies, Characteristics, and Software Quality",2019,2019 IEEE International Conference on Software Architecture Companion (ICSA-C),94,23
doi:10.3390/electronics14071397,2025,doi:10.1109/icsaw.2017.48,Towards Recovering the Software Architecture of Microservice-Based Systems,2017,IEEE International Conference on Software Architecture Workshops,93,24
doi:10.3390/electronics14071397,2025,doi:10.1109/ms.2015.11,Microservices,2015,IEEE Software,92,25
doi:10.3390/electronics14071397,2025,doi:10.1002/spe.2704,SmartHerd management: A microservices‐based fog computing–assisted IoT platform towards data‐driven smart dairy farming,2019,"Software, Practice & Experience",92,26
doi:10.3390/electronics14071397,2025,doi:10.1109/jiot.2018.2792940,Microservices Scheduling Model Over Heterogeneous Cloud-Edge Environments As Support for IoT Applications,2018,IEEE Internet of Things Journal,88,27
doi:10.3390/electronics14071397,2025,doi:10.1109/isc2.2018.8656968,A Microservice-enabled Architecture for Smart Surveillance using Blockchain Technology,2018,2018 IEEE International Smart Cities Conference (ISC2),86,28
doi:10.3390/electronics14071397,2025,doi:10.1109/infocom.2018.8486300,Load Balancing Across Microservices,2018,IEEE Conference on Computer Communications,85,29
doi:10.3390/electronics14071397,2025,doi:10.1145/3485983.3494866,GRAF: a graph neural network based proactive resource allocation framework for SLO-oriented microservices,2021,Conference on Emerging Network Experiment and Technology,83,30
doi:10.1002/spe.2869,2019,doi:10.1145/3338906.3338961,Latent error prediction and fault localization for microservice applications by learning from system trace logs,2019,ESEC/SIGSOFT FSE,263,3
doi:10.1002/spe.2869,2019,doi:10.1109/access.2019.2911732,"Container Security: Issues, Challenges, and the Road Ahead",2019,IEEE Access,245,4
doi:10.1002/spe.2869,2019,doi:10.1109/icsaw.2017.11,"Microservice Architectures for Scalability, Agility and Reliability in E-Commerce",2017,IEEE International Conference on Software Architecture Workshops,216,6
doi:10.1002/spe.2869,2019,doi:10.1016/j.jss.2019.01.001,Architecting with microservices: A systematic mapping study,2019,Journal of Systems and Software,207,7
doi:10.1002/spe.2869,2019,doi:10.1007/s10723-017-9419-x,Genetic Algorithm for Multi-Objective Optimization of Container Allocation in Cloud Architecture,2017,Journal of Grid Computing,183,8
doi:10.1002/spe.2869,2019,doi:10.1109/mascots.2018.00030,"TeaStore: A Micro-Service Reference Application for Benchmarking, Modeling and Resource Management Research",2018,"IEEE/ACM International Symposium on Modeling, Analysis, and Simulation On Computer and Telecommunication Systems",146,10
