paper_key,title,year,venue,source,verdict,reason,type,override_verdict
ss:10b2bd70303dec6587e7b12566fb0e2f84209897,The Industrial Internet of Things from a Management Perspective: A Systematic Review of Current Literature,2017,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1109/qrs57517.2022.00044,Proposing a Quality Model for Evaluating and Identifying Opportunities in Clinical Practice Guideline Engines,2022,"International Conference on Software Quality, Reliability and Security",semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s42600-024-00356-5,IoT devices in use in healthcare applications: A systematic literature review,2024,Research on Biomedical Engineering,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s11934-023-01164-7,Selection and Outcomes for Dissolution Therapy in Uric Acid Stones: A Systematic Review of Literature,2023,Current Urology Reports,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1108/ijlm-04-2023-0149,Drones in last-mile delivery: a systematic literature review from a logistics management perspective,2024,International Journal of Logistics Management,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.63332/joph.v5i3.746,Reviewing the Integration of RFID and IoT in Supply Chain Management: Enhancing Efficiency and Visibility,2025,Journal of Posthumanism,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1080/27658511.2025.2505292,Examining the potential of duckweed and Azolla species towards attaining bio-circularity in agricultural systems – a systematic literature review,2025,Sustainability in Environment,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.54660/gmpj.2024.1.6.94-103,A Data Governance Model for Strengthening Regulatory Compliance in the Insurance Sector,2024,Global Multidisciplinary Perspectives Journal,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.tjog.2016.07.003,"Response to ""The first-line approach for cesarean scar pregnancy: The most adopted being not the best"".",2016,Taiwanese Journal of Obstetrics & Gynecology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.2106/jbjs.9408edit,Preventing venous thromboembolic disease in patients undergoing elective total hip and knee arthroplasty.,2012,Journal of Bone and Joint Surgery. American volume,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:118b63b6700bd02dd00e9a39e272d22e21294cc6,"IWH Research Alert-May 22, 2020",2020,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.4135/9781036232665,The Essential Guide to Doing Your Research Project,2014,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1109/icc-robins60238.2024.10533959,A Systematic Review on a Multi-tenant Database Management System in Cloud Computing,2024,International Conference on Intelligent Cloud Computing,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1108/jocm-10-2020-0302,Managing change with and through blockchain in accountancy organizations: a systematic literature review,2021,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1136/gutjnl-2013-305372,British Society of Gastroenterology guidelines on the diagnosis and management of Barrett's oesophagus,2013,Gut,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.jopan.2006.06.003,ASPAN'S evidence-based clinical practice guideline for the prevention and/or management of PONV/PDNV.,2006,Journal of Perianesthesia Nursing,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s10845-018-1433-8,Literature review of Industry 4.0 and related technologies,2018,Journal of Intelligent Manufacturing,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1111/jocn.16746,Nursing students' experience of workplace violence in clinical practice: A qualitative systematic review.,2023,Journal of Clinical Nursing,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1002/ird.3126,"Application of Decision Support Systems in the Planning, Modelling and Management of Pressurized Irrigation Networks in Complex Terrains: A Sustainability Perspective",2025,Irrigation and Drainage,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s00170-022-08982-y,The key technologies of machining process design: a review,2022,The International Journal of Advanced Manufacturing Technology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1145/3629479.3629513,Variability Debt: A Multi-method Study,2023,Brazilian Symposium on Software Quality,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.14738/assrj.117.17308,Factors Influencing Information Security Policy Compliance Behavior in High Education Institutions: Systematic Literature Review,2024,Advances in Social Sciences Research Journal,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.35120/kij6001025d,MAIN PROBLEMS OF EVALUATION IN THE BUDGETARY CONTROL PROCESS OF THE ENTERPRISE,2023,KNOWLEDGE - International Journal,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3126/nppr.v1i1.43437,"National Statistical Management System: Opportunities, Challenges and Future Steps",2021,Nepal Public Policy Review,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.52783/jisem.v10i24s.3887,Exploring AI’s Impact on HRM Practices: A Narrative Review of Literature and Emerging Trends,2025,Journal of Information Systems Engineering & Management,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:1354864c4b7d944cd8c676d8baf5b66ed27ba84f,Critical success factors assessment in software projects,2013,Sai,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s10049-022-00998-x,Integrierte Notfallzentren: eine Lösung zur Patientensteuerung?,2022,Notfall + Rettungsmedizin,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.2196/49692,Digital Serious Games to Promote Behavior Change in Children With Chronic Diseases: Scoping Review and Development of a Self-Management Learning Framework,2024,Journal of Medical Internet Research,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/978-981-13-1165-9_78,Systematic Literature Review of the Risk Management Process Literature for the Public Sector,2018,Advances in Intelligent Systems and Computing,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.46747/cfp.7106417,Administrative burden in primary care,2025,Canadian Family Physician Médecin de famille canadien,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1111/anae.12898,Haemostatic management of cardiac surgical haemorrhage,2015,Anaesthesia,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s00115-009-2698-0,[Neurosurgical standards in deep brain stimulation : consensus recommendations of the German Deep Brain Stimulation Association].,2009,Der Nervenarzt,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.24294/jipd.v8i7.8020,A systematic literature review of the impact of music therapy on the management of depression in patients with chronic diseases,2024,Journal of Infrastructure Policy and Development,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.11124/jbies-22-00025,"Design, development, and use of conversational agents in rehabilitation for adults with brain-related neurological conditions: a scoping review",2022,JBI Evidence Synthesis,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1108/jmtm-06-2019-0209,A framework proposition to identify customer value through lean practices,2020,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:14d8280c7bec4eb7c7fbcd17d114b65b067e8b24,Den skogliga informationens roll i ett kundanpassat virkesflöde,2012,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.48550/arxiv.2505.06326,Enterprise Architecture as a Dynamic Capability for Scalable and Sustainable Generative AI adoption: Bridging Innovation and Governance in Large Organisations,2025,arXiv.org,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:154923fe5db368c214ca8da6df107ad3709c2cf5,Research Portfolio submitted in part fulfilment of the requirements for the Degree of Doctorate in Clinical Psychology,2016,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.11124/jbisrir-2015-1897,The experiences of new graduate nurses working in a pediatric setting: a systematic review protocol of qualitative evidence,2015,The JBI Database of Systematic Reviews and Implementation Reports,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1145/3305160.3305192,A Systematic Literature Review of Improved Knowledge Management in Agile Software Development,2019,Proceedings of the 2nd International Conference on Software Engineering and Information Management,semanticscholar,INCLUDE,SLR/SMS self-label + subfield fit,slr,
ss:157b38bc53c17d4d53c7d2693a59258bad1dd19c,Sex Workers and HIV/AIDS Education:Adult Learning as a Sociocultural Experience,2005,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.2340/jrm.v54.2752,FREQUENCY AND CHARACTERISTICS OF MEDICAL COMPLICATIONS IN REHABILITATION SETTINGS: A SCOPING REVIEW,2022,Journal of Rehabilitation Medicine,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:15e5aaae646b952fb3a4a9908756d7759851c431,Desert Landscape Conservation Center Appendix 3d. Bibliography of Approaches for Incorporating Socio-economic Indicators in Conservation Planning,2020,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1002/csr.3229,A Systematic Review on Socially Responsible Human Resource Management: Implications for Social Value Creation,2025,Corporate Social Responsibility and Environmental Management,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.heliyon.2024.e31401,Labour force management in maritime ports: A comprehensive systematic literature review,2024,Heliyon,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.25534/tuprints-00011906,Requirements for the Implementation of Virtual Reality in Learning Factories,2020,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1186/s13750-020-00196-7,Can linear transportation infrastructure verges constitute a habitat and/or a corridor for vertebrates in temperate ecosystems? A systematic review,2020,Environmental Evidence,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.51903/manajemen.v4i1.1578,JOB ANALYSIS APPROACH IN IMPROVING HR MANAGEMENT EFFECTIVENESS AT PT INDOFOOD SUKSES MAKMUR TBK,2025,MANAJEMEN,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1097/01.ccm.0000145915.53268.a8,Other supportive therapies in sepsis: An evidence-based review,2004,Critical Care Medicine,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.4995/ijpme.2021.13765,A systematic literature review of Total Quality Management (TQM) implementation in the organization,2021,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s10668-024-04889-8,Developing an integrated conceptual framework for sustainable public housing,2024,"Environment, Development and Sustainability",semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.47836/pjssh.29.s2.16,A Meta-analysis of Integrated Internal Audit Management Effectiveness towards Business Sustainability,2021,Pertanika Journal of Social Sciences and Humanities,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.62012/agrocomplex.v1i2.9,"Integrated Approaches in Complex Agro: A Comprehensive Review of Agricultural, Livestock and Fisheries Research",2024,Journal of Agro Complex Development Society,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1038/sc.2015.193,Investigation of measured and predicted resting energy needs in adults after spinal cord injury: a systematic review,2015,Spinal Cord,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1111/ans.14533,Abstract Journal Pain Medicine,2018,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
